model_name,max_new_tokens,temperature,top_p,top_k,repetition_penalty,unique_name,raw_prompt,thought,emotion,prompt
Qwen/Qwen2.5-3B-Instruct,1024,,,,,Qwen/Qwen2.5-3B-Instruct_1024_N_N_N_N,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: {distorted_thought} emotion: {emotion},The cashier at the bagel store messed up my order. It's because they hate me and want me to stop coming to the shop.,helplessness,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: The cashier at the bagel store messed up my order. It's because they hate me and want me to stop coming to the shop. emotion: helplessness
Qwen/Qwen2.5-3B-Instruct,1024,,,,,Qwen/Qwen2.5-3B-Instruct_1024_N_N_N_N,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: {distorted_thought} emotion: {emotion},One of my cats is sick so I'll never adopt another one as they will probably wind up being unhealthy as well.,Depression,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: One of my cats is sick so I'll never adopt another one as they will probably wind up being unhealthy as well. emotion: Depression
Qwen/Qwen2.5-3B-Instruct,1024,,,,,Qwen/Qwen2.5-3B-Instruct_1024_N_N_N_N,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: {distorted_thought} emotion: {emotion},One of my cats is sick so I'll never adopt another one as they will probably wind up being unhealthy as well.,anger,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: One of my cats is sick so I'll never adopt another one as they will probably wind up being unhealthy as well. emotion: anger
Qwen/Qwen2.5-3B-Instruct,1024,,,,,Qwen/Qwen2.5-3B-Instruct_1024_N_N_N_N,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: {distorted_thought} emotion: {emotion},One of my cats is sick so I'll never adopt another one as they will probably wind up being unhealthy as well.,anxiety,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: One of my cats is sick so I'll never adopt another one as they will probably wind up being unhealthy as well. emotion: anxiety
Qwen/Qwen2.5-3B-Instruct,1024,,,,,Qwen/Qwen2.5-3B-Instruct_1024_N_N_N_N,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: {distorted_thought} emotion: {emotion},One of my cats is sick so I'll never adopt another one as they will probably wind up being unhealthy as well.,disappointment,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: One of my cats is sick so I'll never adopt another one as they will probably wind up being unhealthy as well. emotion: disappointment
Qwen/Qwen2.5-3B-Instruct,1024,,,,,Qwen/Qwen2.5-3B-Instruct_1024_N_N_N_N,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: {distorted_thought} emotion: {emotion},One of my cats is sick so I'll never adopt another one as they will probably wind up being unhealthy as well.,helplessness,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: One of my cats is sick so I'll never adopt another one as they will probably wind up being unhealthy as well. emotion: helplessness
Qwen/Qwen2.5-3B-Instruct,1024,,,,,Qwen/Qwen2.5-3B-Instruct_1024_N_N_N_N,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: {distorted_thought} emotion: {emotion},My new boyfriend is going to dump me once they find out I'm a vegan.,Depression,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: My new boyfriend is going to dump me once they find out I'm a vegan. emotion: Depression
Qwen/Qwen2.5-3B-Instruct,1024,,,,,Qwen/Qwen2.5-3B-Instruct_1024_N_N_N_N,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: {distorted_thought} emotion: {emotion},My new boyfriend is going to dump me once they find out I'm a vegan.,anger,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: My new boyfriend is going to dump me once they find out I'm a vegan. emotion: anger
Qwen/Qwen2.5-3B-Instruct,1024,,,,,Qwen/Qwen2.5-3B-Instruct_1024_N_N_N_N,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: {distorted_thought} emotion: {emotion},My new boyfriend is going to dump me once they find out I'm a vegan.,anxiety,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: My new boyfriend is going to dump me once they find out I'm a vegan. emotion: anxiety
Qwen/Qwen2.5-3B-Instruct,1024,,,,,Qwen/Qwen2.5-3B-Instruct_1024_N_N_N_N,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: {distorted_thought} emotion: {emotion},My new boyfriend is going to dump me once they find out I'm a vegan.,disappointment,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: My new boyfriend is going to dump me once they find out I'm a vegan. emotion: disappointment
Qwen/Qwen2.5-3B-Instruct,1024,,,,,Qwen/Qwen2.5-3B-Instruct_1024_N_N_N_N,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: {distorted_thought} emotion: {emotion},My new boyfriend is going to dump me once they find out I'm a vegan.,helplessness,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: My new boyfriend is going to dump me once they find out I'm a vegan. emotion: helplessness
Qwen/Qwen2.5-3B-Instruct,1024,,,,,Qwen/Qwen2.5-3B-Instruct_1024_N_N_N_N,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: {distorted_thought} emotion: {emotion},"I can't find my paint brush, someone must have broke into my house and stolen it.",Depression,"I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: I can't find my paint brush, someone must have broke into my house and stolen it. emotion: Depression"
Qwen/Qwen2.5-3B-Instruct,1024,,,,,Qwen/Qwen2.5-3B-Instruct_1024_N_N_N_N,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: {distorted_thought} emotion: {emotion},"I can't find my paint brush, someone must have broke into my house and stolen it.",anger,"I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: I can't find my paint brush, someone must have broke into my house and stolen it. emotion: anger"
Qwen/Qwen2.5-3B-Instruct,1024,,,,,Qwen/Qwen2.5-3B-Instruct_1024_N_N_N_N,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: {distorted_thought} emotion: {emotion},"I can't find my paint brush, someone must have broke into my house and stolen it.",anxiety,"I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: I can't find my paint brush, someone must have broke into my house and stolen it. emotion: anxiety"
Qwen/Qwen2.5-3B-Instruct,1024,,,,,Qwen/Qwen2.5-3B-Instruct_1024_N_N_N_N,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: {distorted_thought} emotion: {emotion},"I can't find my paint brush, someone must have broke into my house and stolen it.",disappointment,"I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: I can't find my paint brush, someone must have broke into my house and stolen it. emotion: disappointment"
Qwen/Qwen2.5-3B-Instruct,1024,,,,,Qwen/Qwen2.5-3B-Instruct_1024_N_N_N_N,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: {distorted_thought} emotion: {emotion},"I can't find my paint brush, someone must have broke into my house and stolen it.",helplessness,"I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: I can't find my paint brush, someone must have broke into my house and stolen it. emotion: helplessness"
Qwen/Qwen2.5-3B-Instruct,1024,,,,,Qwen/Qwen2.5-3B-Instruct_1024_N_N_N_N,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: {distorted_thought} emotion: {emotion},I still like unicorns even though I am an adult. It's because I act like a child.,Depression,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: I still like unicorns even though I am an adult. It's because I act like a child. emotion: Depression
Qwen/Qwen2.5-3B-Instruct,1024,,,,,Qwen/Qwen2.5-3B-Instruct_1024_N_N_N_N,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: {distorted_thought} emotion: {emotion},I still like unicorns even though I am an adult. It's because I act like a child.,anger,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: I still like unicorns even though I am an adult. It's because I act like a child. emotion: anger
Qwen/Qwen2.5-3B-Instruct,1024,,,,,Qwen/Qwen2.5-3B-Instruct_1024_N_N_N_N,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: {distorted_thought} emotion: {emotion},I still like unicorns even though I am an adult. It's because I act like a child.,anxiety,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: I still like unicorns even though I am an adult. It's because I act like a child. emotion: anxiety
Qwen/Qwen2.5-3B-Instruct,1024,,,,,Qwen/Qwen2.5-3B-Instruct_1024_N_N_N_N,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: {distorted_thought} emotion: {emotion},I still like unicorns even though I am an adult. It's because I act like a child.,disappointment,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: I still like unicorns even though I am an adult. It's because I act like a child. emotion: disappointment
Qwen/Qwen2.5-3B-Instruct,1024,,,,,Qwen/Qwen2.5-3B-Instruct_1024_N_N_N_N,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: {distorted_thought} emotion: {emotion},I still like unicorns even though I am an adult. It's because I act like a child.,helplessness,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: I still like unicorns even though I am an adult. It's because I act like a child. emotion: helplessness
Qwen/Qwen2.5-3B-Instruct,1024,,,,,Qwen/Qwen2.5-3B-Instruct_1024_N_N_N_N,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: {distorted_thought} emotion: {emotion},My family almost died in a fire. I am careless and should have been paying attention instead of reading.,Depression,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: My family almost died in a fire. I am careless and should have been paying attention instead of reading. emotion: Depression
Qwen/Qwen2.5-3B-Instruct,1024,,,,,Qwen/Qwen2.5-3B-Instruct_1024_N_N_N_N,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: {distorted_thought} emotion: {emotion},My family almost died in a fire. I am careless and should have been paying attention instead of reading.,anger,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: My family almost died in a fire. I am careless and should have been paying attention instead of reading. emotion: anger
Qwen/Qwen2.5-3B-Instruct,1024,,,,,Qwen/Qwen2.5-3B-Instruct_1024_N_N_N_N,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: {distorted_thought} emotion: {emotion},My family almost died in a fire. I am careless and should have been paying attention instead of reading.,anxiety,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: My family almost died in a fire. I am careless and should have been paying attention instead of reading. emotion: anxiety
Qwen/Qwen2.5-3B-Instruct,1024,,,,,Qwen/Qwen2.5-3B-Instruct_1024_N_N_N_N,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: {distorted_thought} emotion: {emotion},My family almost died in a fire. I am careless and should have been paying attention instead of reading.,disappointment,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: My family almost died in a fire. I am careless and should have been paying attention instead of reading. emotion: disappointment
Qwen/Qwen2.5-3B-Instruct,1024,,,,,Qwen/Qwen2.5-3B-Instruct_1024_N_N_N_N,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: {distorted_thought} emotion: {emotion},My family almost died in a fire. I am careless and should have been paying attention instead of reading.,helplessness,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: My family almost died in a fire. I am careless and should have been paying attention instead of reading. emotion: helplessness
Qwen/Qwen2.5-3B-Instruct,1024,,,,,Qwen/Qwen2.5-3B-Instruct_1024_N_N_N_N,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: {distorted_thought} emotion: {emotion},"I am 8 years old. My bedtime is 10pm, but I should be able to stay up later.",Depression,"I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: I am 8 years old. My bedtime is 10pm, but I should be able to stay up later. emotion: Depression"
Qwen/Qwen2.5-3B-Instruct,1024,,,,,Qwen/Qwen2.5-3B-Instruct_1024_N_N_N_N,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: {distorted_thought} emotion: {emotion},"I am 8 years old. My bedtime is 10pm, but I should be able to stay up later.",anger,"I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: I am 8 years old. My bedtime is 10pm, but I should be able to stay up later. emotion: anger"
Qwen/Qwen2.5-3B-Instruct,1024,,,,,Qwen/Qwen2.5-3B-Instruct_1024_N_N_N_N,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: {distorted_thought} emotion: {emotion},"I am 8 years old. My bedtime is 10pm, but I should be able to stay up later.",anxiety,"I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: I am 8 years old. My bedtime is 10pm, but I should be able to stay up later. emotion: anxiety"
Qwen/Qwen2.5-3B-Instruct,1024,,,,,Qwen/Qwen2.5-3B-Instruct_1024_N_N_N_N,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: {distorted_thought} emotion: {emotion},"I am 8 years old. My bedtime is 10pm, but I should be able to stay up later.",disappointment,"I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: I am 8 years old. My bedtime is 10pm, but I should be able to stay up later. emotion: disappointment"
Qwen/Qwen2.5-3B-Instruct,1024,,,,,Qwen/Qwen2.5-3B-Instruct_1024_N_N_N_N,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: {distorted_thought} emotion: {emotion},"I am 8 years old. My bedtime is 10pm, but I should be able to stay up later.",helplessness,"I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: I am 8 years old. My bedtime is 10pm, but I should be able to stay up later. emotion: helplessness"
Qwen/Qwen2.5-3B-Instruct,1024,,,,,Qwen/Qwen2.5-3B-Instruct_1024_N_N_N_N,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: {distorted_thought} emotion: {emotion},I used to think my pug is the most loyal pet ever but I recently called to him but he didn't respond. I guess he was faking his loyalty all along.,Depression,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: I used to think my pug is the most loyal pet ever but I recently called to him but he didn't respond. I guess he was faking his loyalty all along. emotion: Depression
Qwen/Qwen2.5-3B-Instruct,1024,,,,,Qwen/Qwen2.5-3B-Instruct_1024_N_N_N_N,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: {distorted_thought} emotion: {emotion},I used to think my pug is the most loyal pet ever but I recently called to him but he didn't respond. I guess he was faking his loyalty all along.,anger,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: I used to think my pug is the most loyal pet ever but I recently called to him but he didn't respond. I guess he was faking his loyalty all along. emotion: anger
Qwen/Qwen2.5-3B-Instruct,1024,,,,,Qwen/Qwen2.5-3B-Instruct_1024_N_N_N_N,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: {distorted_thought} emotion: {emotion},I used to think my pug is the most loyal pet ever but I recently called to him but he didn't respond. I guess he was faking his loyalty all along.,anxiety,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: I used to think my pug is the most loyal pet ever but I recently called to him but he didn't respond. I guess he was faking his loyalty all along. emotion: anxiety
Qwen/Qwen2.5-3B-Instruct,1024,,,,,Qwen/Qwen2.5-3B-Instruct_1024_N_N_N_N,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: {distorted_thought} emotion: {emotion},I used to think my pug is the most loyal pet ever but I recently called to him but he didn't respond. I guess he was faking his loyalty all along.,disappointment,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: I used to think my pug is the most loyal pet ever but I recently called to him but he didn't respond. I guess he was faking his loyalty all along. emotion: disappointment
Qwen/Qwen2.5-3B-Instruct,1024,,,,,Qwen/Qwen2.5-3B-Instruct_1024_N_N_N_N,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: {distorted_thought} emotion: {emotion},I used to think my pug is the most loyal pet ever but I recently called to him but he didn't respond. I guess he was faking his loyalty all along.,helplessness,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: I used to think my pug is the most loyal pet ever but I recently called to him but he didn't respond. I guess he was faking his loyalty all along. emotion: helplessness
Qwen/Qwen2.5-3B-Instruct,1024,,,,,Qwen/Qwen2.5-3B-Instruct_1024_N_N_N_N,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: {distorted_thought} emotion: {emotion},I married my highschool sweetheart so ill never know if she is my true love or not.,Depression,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: I married my highschool sweetheart so ill never know if she is my true love or not. emotion: Depression
Qwen/Qwen2.5-3B-Instruct,1024,,,,,Qwen/Qwen2.5-3B-Instruct_1024_N_N_N_N,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: {distorted_thought} emotion: {emotion},I married my highschool sweetheart so ill never know if she is my true love or not.,anger,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: I married my highschool sweetheart so ill never know if she is my true love or not. emotion: anger
Qwen/Qwen2.5-3B-Instruct,1024,,,,,Qwen/Qwen2.5-3B-Instruct_1024_N_N_N_N,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: {distorted_thought} emotion: {emotion},I married my highschool sweetheart so ill never know if she is my true love or not.,anxiety,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: I married my highschool sweetheart so ill never know if she is my true love or not. emotion: anxiety
Qwen/Qwen2.5-3B-Instruct,1024,,,,,Qwen/Qwen2.5-3B-Instruct_1024_N_N_N_N,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: {distorted_thought} emotion: {emotion},I married my highschool sweetheart so ill never know if she is my true love or not.,disappointment,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: I married my highschool sweetheart so ill never know if she is my true love or not. emotion: disappointment
Qwen/Qwen2.5-3B-Instruct,1024,,,,,Qwen/Qwen2.5-3B-Instruct_1024_N_N_N_N,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: {distorted_thought} emotion: {emotion},I married my highschool sweetheart so ill never know if she is my true love or not.,helplessness,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: I married my highschool sweetheart so ill never know if she is my true love or not. emotion: helplessness
Qwen/Qwen2.5-3B-Instruct,1024,,,,,Qwen/Qwen2.5-3B-Instruct_1024_N_N_N_N,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: {distorted_thought} emotion: {emotion},My kids to not participate in any extracurricular activities at school. It's because I'm a bad parent.,Depression,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: My kids to not participate in any extracurricular activities at school. It's because I'm a bad parent. emotion: Depression
Qwen/Qwen2.5-3B-Instruct,1024,,,,,Qwen/Qwen2.5-3B-Instruct_1024_N_N_N_N,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: {distorted_thought} emotion: {emotion},My kids to not participate in any extracurricular activities at school. It's because I'm a bad parent.,anger,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: My kids to not participate in any extracurricular activities at school. It's because I'm a bad parent. emotion: anger
Qwen/Qwen2.5-3B-Instruct,1024,,,,,Qwen/Qwen2.5-3B-Instruct_1024_N_N_N_N,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: {distorted_thought} emotion: {emotion},My kids to not participate in any extracurricular activities at school. It's because I'm a bad parent.,anxiety,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: My kids to not participate in any extracurricular activities at school. It's because I'm a bad parent. emotion: anxiety
Qwen/Qwen2.5-3B-Instruct,1024,,,,,Qwen/Qwen2.5-3B-Instruct_1024_N_N_N_N,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: {distorted_thought} emotion: {emotion},My kids to not participate in any extracurricular activities at school. It's because I'm a bad parent.,disappointment,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: My kids to not participate in any extracurricular activities at school. It's because I'm a bad parent. emotion: disappointment
Qwen/Qwen2.5-3B-Instruct,1024,,,,,Qwen/Qwen2.5-3B-Instruct_1024_N_N_N_N,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: {distorted_thought} emotion: {emotion},My kids to not participate in any extracurricular activities at school. It's because I'm a bad parent.,helplessness,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: My kids to not participate in any extracurricular activities at school. It's because I'm a bad parent. emotion: helplessness
Qwen/Qwen2.5-3B-Instruct,1024,,,,,Qwen/Qwen2.5-3B-Instruct_1024_N_N_N_N,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: {distorted_thought} emotion: {emotion},"My feet smell, no one will ever love me.",Depression,"I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: My feet smell, no one will ever love me. emotion: Depression"
Qwen/Qwen2.5-3B-Instruct,1024,,,,,Qwen/Qwen2.5-3B-Instruct_1024_N_N_N_N,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: {distorted_thought} emotion: {emotion},"My feet smell, no one will ever love me.",anger,"I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: My feet smell, no one will ever love me. emotion: anger"
Qwen/Qwen2.5-3B-Instruct,1024,,,,,Qwen/Qwen2.5-3B-Instruct_1024_N_N_N_N,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: {distorted_thought} emotion: {emotion},"My feet smell, no one will ever love me.",anxiety,"I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: My feet smell, no one will ever love me. emotion: anxiety"
Qwen/Qwen2.5-3B-Instruct,1024,,,,,Qwen/Qwen2.5-3B-Instruct_1024_N_N_N_N,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: {distorted_thought} emotion: {emotion},"My feet smell, no one will ever love me.",disappointment,"I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: My feet smell, no one will ever love me. emotion: disappointment"
Qwen/Qwen2.5-3B-Instruct,1024,,,,,Qwen/Qwen2.5-3B-Instruct_1024_N_N_N_N,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: {distorted_thought} emotion: {emotion},"My feet smell, no one will ever love me.",helplessness,"I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: My feet smell, no one will ever love me. emotion: helplessness"
